num_comments,score,ups
408,2053,16034
1421,2044,10048
664,2047,12982
878,2046,6265
280,2046,10142
741,2051,16487
1244,2051,9310
265,2054,6588
730,2051,25196
331,2045,8938
271,2045,6869
594,2045,13165
297,2043,8787
904,2047,19025
867,2050,21097
289,2045,10831
520,2051,12187
316,2040,15315
563,2047,9204
566,2043,8397
704,2044,15305
327,2047,8220
814,2042,16314
306,2043,8864
269,2048,8311
642,2045,6589
945,2046,8782
1138,2050,14502
357,2044,9714
719,2041,9033
884,2043,9083
208,2047,7741
162,2044,6548
95,2042,3445
355,2045,10124
182,2047,8216
299,2038,5643
203,2042,5938
167,2040,8310
165,2046,7764
566,2048,11261
436,2042,15563
99,2039,5743
528,2043,6921
2760,2044,12573
252,2043,6193
191,2038,5685
558,2045,15062
189,2048,9121
110,2043,5611
371,2042,7168
511,2045,16831
184,2046,9391
233,2045,10092
783,2042,17330
78,2039,10778
807,2040,15594
564,2037,10711
422,2041,10165
406,2041,17340
1037,2039,16323
2564,2035,16568
145,2039,9468
134,2038,6722
184,2038,10323
103,2037,6924
489,2044,10020
258,2033,8873
513,1934,18520
454,2039,12722
835,2037,18291
659,2038,7900
320,2043,17716
596,2037,7915
1322,2042,9927
295,2036,7226
217,2036,6735
1061,2035,9615
158,2037,4774
928,2042,12568
1018,2040,7555
548,2035,12372
643,2033,7175
122,2035,7301
193,2032,6316
992,2036,7762
118,2035,6567
244,2033,4683
1676,2035,16703
627,2035,8352
450,2032,10608
271,2030,14185
140,2030,10344
281,2034,9249
154,2035,4000
551,2034,18596
831,2040,9131
254,2034,8840
885,2034,7690
692,2033,12376
159,2030,5515
149,2030,8075
349,2036,5816
741,2033,20611
420,2033,8323
310,2036,6125
1172,2031,5334
1096,2032,3655
747,2036,11057
816,2029,11685
1267,2036,25935
389,2032,7639
274,2034,13351
962,2033,16400
140,2030,5311
662,2032,8736
295,2026,13344
163,2030,6029
2007,2031,16726
478,2028,12985
164,2033,7259
406,2028,14301
543,2030,10567
887,2028,14858
442,2027,10520
210,2034,5806
836,2028,4829
3432,2031,18472
1032,2028,7478
293,2029,6583
408,2024,9804
937,2025,12501
184,2031,6634
1624,2029,11916
2289,2029,9351
572,2028,17114
2800,2028,22766
800,2027,10901
1087,2027,16464
368,2025,11610
867,2029,7100
672,2021,7594
837,2026,12623
954,2029,9659
532,2026,5800
2425,2027,13382
779,2023,8758
1175,2025,12326
508,2018,9727
190,2015,9891
432,2016,4871
398,2021,9467
435,2018,7427
959,2020,11819
118,2016,8631
755,2021,12160
283,2022,10609
1205,2017,14864
313,2015,7600
617,2014,6382
419,2020,6905
377,2017,10261
397,2023,7522
709,2020,8879
3692,2018,28378
336,2018,4584
563,2015,13187
563,2015,12485
253,2018,6500
194,2015,4313
609,2017,14673
684,2015,10590
174,2013,7729
1542,2008,8014
1528,2011,13512
624,2011,5874
330,2010,11162
460,2008,7265
692,2014,7775
249,2012,6162
362,2014,6349
257,2005,7919
950,2010,13299
872,2006,13768
783,2011,6427
152,2006,7730
1278,2008,14963
150,2012,5055
623,2012,9465
450,2010,9391
523,2005,9507
566,2005,12866
1241,2006,11331
809,2007,16003
344,2009,10320
654,2005,27808
604,2003,17010
469,2001,14977
54,2009,8398
354,2002,13357
866,2000,11219
259,2000,24231
201,2003,13407
907,2004,18418
1328,2007,8894
208,1998,8151
502,2005,12959
410,2007,22184
2263,2008,24887
611,1999,13398
182,2001,13560
409,2002,8615
229,2011,5610
313,2003,6221
2298,2007,15662
124,1999,7093
1935,2006,11233
1003,1999,17272
1316,1999,29140
1203,2001,12016
209,1998,8621
218,1999,9117
343,1997,9156
343,2003,8562
464,2000,17932
107,2006,6273
183,2003,8612
609,1996,11011
218,1999,5151
488,1999,18487
239,2002,13532
537,1998,11725
51,1994,11439
281,1999,13305
170,2002,24399
1015,2002,5129
1723,1995,34570
251,1994,6572
712,2000,13687
34,2001,8294
579,1996,11127
1102,2003,33379
55,1993,3143
407,2003,19033
182,1993,9980
620,1997,14288
2321,2001,27048
1268,1996,10157
108,1995,3807
444,1977,10706
177,1998,9802
316,1996,5315
2263,1991,13434
206,1997,7143
795,1996,10930
651,1995,13220
180,1993,7823
174,1998,6251
675,1988,11872
423,1993,5574
615,1989,11291
615,1989,10390
1035,1991,23566
139,2002,5667
545,1988,10168
1291,1993,10747
236,1989,8944
527,1987,16519
885,1992,10708
1240,1988,6581
371,1991,6432
108,1993,5010
651,1989,6360
1391,1987,3740
1192,1990,10403
1096,1988,4992
1242,1982,5847
1673,1990,7047
626,1987,3395
702,1976,4332
684,1978,8477
243,1973,4830
445,1976,6895
751,1974,3572
258,1977,5023
228,1974,7953
364,1978,6991
1145,1976,4773
192,1972,4643
372,1978,4574
914,1980,8829
1148,1973,11367
757,1972,5048
373,1977,6497
112,1973,3816
112,1972,4799
391,1975,3095
434,1972,6245
531,1972,2913
284,1976,4566
202,1968,4230
601,1963,8330
788,1972,5423
281,1973,3656
352,1968,5513
386,1967,4257
1537,1973,10635
204,1965,4137
344,1968,6703
526,1969,8288
1233,1969,16816
2454,1967,9484
276,1964,4060
426,1965,11668
417,1962,3805
106,1965,4089
420,1964,3293
1274,1964,7517
385,1965,3799
364,1957,5790
420,1956,3525
1195,1959,8492
1248,1961,6118
941,1964,4858
285,1962,3991
265,1963,5132
457,1963,8185
371,1957,5944
304,1961,4824
1566,1962,8578
394,1959,7881
573,1958,12836
711,1982,3809
615,1956,12230
321,1956,5196
1192,1958,3829
287,1954,3777
641,1956,5249
255,1955,4866
2650,1958,8289
2140,1956,6592
600,1952,6397
586,1958,3872
116,1960,6330
615,1958,3284
898,1952,10988
370,1952,4311
231,1947,11017
688,1949,6747
470,1950,6153
204,1950,4710
260,1949,5253
268,1945,3810
387,1942,3875
380,1945,3993
822,1948,5551
1446,1939,5640
727,1944,3667
2157,1939,9613
814,1938,2999
582,1940,9040
433,1939,5214
259,1940,3321
1229,1934,4942
4231,1934,7293
595,1934,3583
447,1927,4615
250,1925,4056
417,1923,3655
497,1927,3423
717,1925,5752
1211,1925,4099
1532,1919,6518
1605,1927,6885
936,1926,10609
688,1921,5236
948,1918,3382
398,1919,6262
1876,1918,4440
773,1919,4064
264,1920,3424
604,1909,4931
1066,1918,3927
637,1916,3979
734,1908,6846
263,1911,4114
415,1909,9041
1251,1903,6017
1411,1902,13885
847,1897,4201
569,1899,3165
2297,1903,5111
593,1896,4601
658,1895,3655
473,1898,3737
545,1895,7461
340,1898,4150
732,1898,3333
903,1898,3435
196,1894,3820
397,1894,3501
1035,1894,4666
210,1892,3175
908,1896,4226
1487,1889,10698
588,1890,3621
417,1892,3241
439,1889,3100
293,1887,3631
516,1889,5904
593,1888,4252
468,1891,7467
312,1887,4286
599,1885,5624
596,1885,3955
741,1884,5060
673,1882,4839
121,1880,3752
1440,1883,7451
284,1886,3280
1245,1880,3028
613,1880,4723
447,1875,2848
525,1872,4643
1262,1879,4862
3261,1873,9447
693,1872,3298
324,1869,3629
441,1878,3734
278,1872,3185
3575,1870,8025
1265,1870,5736
454,1866,3539
387,1869,4780
3105,1869,8775
466,1870,3460
1035,1860,6255
868,1859,6991
1356,1866,4224
468,1857,2987
2668,1857,4048
584,1856,4372
825,1857,6115
472,1855,4722
1537,1853,5855
1126,1854,5889
592,1854,3969
1494,1850,8360
923,1854,7201
203,1854,3218
476,1851,4075
2048,1850,7593
834,1851,4176
500,1847,2999
329,1846,3050
856,1843,10179
1145,1847,5022
2711,1851,4282
298,1846,3004
614,1842,3809
1423,1844,4563
552,1846,4432
651,1844,8874
250,1836,3099
2873,1840,13255
1337,1839,6741
1821,1838,3941
204,1835,3965
185,1840,2898
918,1836,6593
489,1831,3069
590,1839,3433
950,1835,6862
729,1831,3527
282,1834,3582
943,1831,6458
276,1840,3597
420,1830,2839
174,1834,2499
105,1838,3856
513,1829,4795
1863,1835,9449
1405,1828,6280
501,1836,4325
2404,1833,14082
481,1833,4528
175,1836,2829
1327,1832,3494
686,1824,4200
982,1827,3991
1004,1834,8908
547,1827,4473
182,1823,4044
451,1828,4019
1935,1830,8155
1160,1827,10659
183,1822,3718
921,1823,5922
465,1820,3826
55,1827,4690
611,1824,3666
1467,1816,4272
103,1824,5421
87,1822,4378
240,1820,6384
1053,1821,5844
904,1815,4380
863,1823,10411
429,1822,9319
896,1818,8471
157,1818,4840
398,1817,4952
279,1822,4110
125,1815,3137
1363,1816,4848
213,1815,6439
246,1819,4552
1117,1813,11321
273,1820,8290
482,1817,7414
573,1821,5978
455,1821,2887
610,1817,4635
268,1813,6162
709,1813,10057
337,1815,5550
310,1809,3114
373,1817,7492
795,1810,11301
694,1819,4580
527,1812,15357
100,1810,4762
326,1818,5293
887,1817,10572
337,1811,8763
57,1813,3751
480,1815,11772
1190,1808,8989
96,1814,4810
272,1809,5675
98,1811,6194
602,1812,4780
242,1813,2786
213,1814,7675
1677,1812,12655
794,1807,6890
495,1810,4128
581,1810,5661
592,1813,8806
70,1811,3548
809,1815,4868
192,1808,5479
131,1809,4012
403,1809,10403
240,1810,4406
573,1811,10403
164,1804,5597
439,1803,5715
244,1808,2943
518,1807,3123
73,1808,3735
429,1805,10538
942,1806,4638
149,1805,6296
545,1807,9018
397,1806,2864
461,1809,9318
258,1806,4999
536,1807,2833
1331,1799,4044
436,1806,4651
241,1798,7946
1293,1803,6561
2135,1802,15010
307,1806,8213
150,1804,2818
391,1805,7964
357,1805,6998
776,1808,9300
290,1804,7998
822,1801,13520
514,1800,6888
292,1805,4792
77,1800,5265
598,1805,4941
992,1803,8459
205,1805,3507
305,1803,5607
910,1803,11234
80,1799,4714
694,1798,9111
287,1801,3605
427,1803,3766
910,1800,5122
152,1801,4867
1425,1795,11695
620,1802,9002
653,1799,12753
1103,1799,14125
399,1799,5556
287,1797,3429
691,1798,6384
890,1800,11396
259,1800,4786
748,1793,7081
437,1799,3225
128,1798,5398
874,1798,4602
1078,1792,22139
176,1797,3565
951,1793,4280
214,1799,5384
325,1795,4891
353,1794,4211
105,1793,3248
841,1797,4186
1300,1794,13506
96,1792,8535
588,1794,13459
228,1795,7567
234,1795,7929
97,1795,5551
152,1796,3802
301,1792,2981
381,1793,7920
824,1796,6524
194,1796,8616
268,1791,8315
124,1793,2885
56,1790,3976
130,1791,6736
723,1788,10288
1017,1792,4723
274,1792,3589
670,1790,26824
726,1792,6720
295,1792,4196
275,1791,5074
811,1788,8063
168,1795,6397
467,1789,8320
246,1789,8427
510,1789,7652
215,1791,2911
408,1790,8999
218,1784,5722
508,1793,4219
625,1792,5459
699,1789,11147
861,1792,9271
63,1793,3336
1170,1787,4780
904,1786,3681
1724,1785,14421
64,1784,2418
867,1781,11301
504,1788,3270
41,1786,4420
169,1787,5899
196,1786,8403
78,1788,2675
917,1785,4305
225,1788,4633
672,1780,13604
61,1785,5212
305,1783,6426
303,1786,6130
980,1787,4071
943,1782,4986
332,1784,6157
377,1787,4977
703,1782,3231
549,1783,5451
50,1785,4579
800,1782,3373
539,1783,4966
1020,1789,3292
178,1788,6427
542,1782,11781
80,1785,6191
701,1785,10045
1409,1784,9431
224,1784,3777
422,1784,2739
520,1780,3319
75,1781,4309
925,1780,10663
102,1782,3962
359,1781,15904
263,1786,3310
1571,1782,10724
388,1786,9910
311,1784,5121
459,1781,3095
1196,1783,5483
337,1780,11219
166,1783,2838
178,1780,2999
419,1780,6864
747,1775,7647
794,1780,5703
303,1778,4850
198,1779,4146
487,1779,7187
481,1777,4705
142,1781,8975
817,1778,3041
631,1779,3229
113,1782,9624
203,1776,2926
249,1778,3214
466,1775,4507
277,1773,5402
137,1777,2854
377,1776,4091
281,1776,8504
680,1778,3576
241,1775,9484
354,1778,5473
393,1775,5566
109,1775,5827
653,1773,4772
133,1776,3714
439,1776,9163
653,1776,17294
492,1773,2920
542,1771,9330
550,1770,3629
535,1771,9836
173,1771,4022
142,1774,6053
378,1768,4984
291,1770,3927
83,1771,5500
191,1769,5422
446,1765,3233
274,1767,3052
1613,1765,4065
1613,1766,3855
640,1769,3317
732,1769,3719
499,1766,4036
781,1760,5692
353,1765,3127
103,1759,2993
1498,1759,3486
2414,1763,3595
507,1758,3228
282,1758,2979
1056,1754,3362
477,1757,4858
317,1758,4741
1126,1749,3925
424,1751,3360
2169,1750,4864
189,1750,6445
365,1748,6271
1650,1743,4215
177,1747,3055
304,1748,2725
886,1748,3882
1002,1747,7542
324,1740,2763
85,1743,2592
535,1734,3814
302,1735,3171
377,1740,3299
198,1738,3514
381,1736,4092
353,1729,2540
860,1728,3317
441,1725,2847
200,1729,3295
623,1726,2289
468,1722,4321
1714,1726,8652
590,1721,3213
389,1714,5455
258,1717,3834
343,1713,3555
552,1709,3636
386,1710,3597
353,1707,3458
195,1709,2702
600,1706,3637
211,1699,2878
375,1694,4673
339,1693,2750
187,1694,2507
432,1691,3298
588,1691,3796
332,1690,2951
1110,1690,11051
1819,1684,13543
137,1683,2959
305,1683,2470
129,1685,2978
1784,1682,7137
88,1684,2851
893,1677,6675
379,1672,2687
4106,1669,3403
840,1671,7202
7925,1666,4218
4662,1666,14138
2569,1668,6609
845,1664,3002
9307,1663,7803
1950,1667,5745
2011,1662,5578
5715,1670,11801
326,1670,2745
5175,1666,6063
3055,1664,5825
2143,1661,9145
7557,1658,3489
4162,1662,4005
14780,1663,7337
7432,1666,4275
118,1663,2541
1236,1660,3058
2904,1661,5716
1009,1661,5010
1994,1662,8148
550,1657,2440
244,1662,4789
1633,1660,3994
1662,1656,6527
1390,1665,6050
2929,1657,2834
10014,1656,6606
4550,1657,7073
460,1657,2773
9298,1658,5030
2274,1652,4502
4888,1653,8224
1239,1654,7324
86,1656,2350
951,1652,8825
2603,1656,8683
7227,1656,5323
2272,1655,5831
8268,1655,5707
1564,1654,4998
5901,1653,6176
845,1656,4826
8662,1654,5460
1004,1656,2417
2473,1648,6899
2889,1650,3493
2317,1646,4490
2781,1654,5989
7910,1656,17041
4495,1651,15195
10595,1650,7096
7108,1646,5238
4933,1645,6915
3824,1646,4071
5358,1648,4549
3496,1650,6103
281,1644,3268
6100,1643,5171
2822,1649,8835
739,1648,3801
4608,1646,3240
10832,1645,4952
4447,1642,5715
3229,1649,3498
6520,1650,4837
10313,1639,3876
15808,1644,14969
4579,1646,6951
6880,1644,4818
4996,1637,3058
4013,1640,6063
490,1636,3227
6401,1643,4793
304,1636,4009
2181,1639,3666
1859,1642,5943
3710,1643,14932
15475,1644,5155
3292,1648,5353
6709,1638,11796
1399,1640,6400
2957,1634,3206
1180,1642,4387
2584,1637,4238
3241,1637,6359
11993,1639,7134
3415,1636,5504
5028,1640,7565
5307,1636,5612
5599,1641,7511
3339,1633,10110
6073,1635,5863
5343,1635,3924
2543,1636,6117
2481,1633,4389
10595,1636,7975
1415,1634,3771
117,1633,2504
8610,1627,3858
4780,1635,4243
5516,1632,7337
3945,1627,6547
278,1634,3176
5752,1632,3433
4685,1635,4546
20608,1631,7370
4837,1629,6044
340,1629,2596
6461,1624,8381
2045,1623,12058
3442,1631,4499
9790,1625,9369
2047,1623,9794
6547,1631,3169
9316,1628,6375
1216,1628,2788
9177,1628,16870
6686,1623,10698
2564,1627,6754
9255,1616,5342
5440,1626,8330
512,1620,6268
937,1619,3183
2386,1628,12680
4503,1621,4412
21461,1622,9218
135,1619,2569
4674,1621,6381
701,1621,2959
5215,1620,3899
4542,1623,8654
1306,1622,3960
1738,1620,3405
288,1614,2475
230,1618,2767
6216,1616,4376
3285,1617,3154
6320,1618,4723
257,1613,2689
252,1613,2538
5136,1621,11116
720,1619,2621
7450,1621,3141
16321,1620,9814
7687,1610,5684
2702,1615,6291
3395,1617,3205
3965,1617,3930
4567,1613,4313
395,1619,3669
5450,1614,6271
4908,1611,6865
7223,1610,3770
984,1609,5968
7074,1612,4949
4565,1614,7192
10602,1613,3869
8544,1613,8597
210,1609,2562
140,1604,2633
1754,1606,5288
3318,1613,8308
265,1608,3043
1847,1607,3353
5837,1609,6937
5068,1607,4870
297,1602,6299
152,1607,2834
2652,1605,4977
3431,1607,3087
3827,1602,6798
10519,1598,6836
2194,1606,8050
110,1601,2554
3079,1602,2692
7262,1607,6533
266,1605,2230
1383,1601,4452
5187,1595,9130
6338,1603,3741
5438,1605,4673
10995,1599,4603
7044,1603,4234
3295,1598,4700
2293,1602,4499
8302,1597,3011
4003,1597,7389
636,1600,3224
284,1597,3531
302,1600,2238
8847,1596,6743
3399,1597,7867
2975,1592,13522
4348,1600,3810
1054,1594,3533
13246,1592,6130
2720,1595,2971
362,1595,3030
185,1595,3729
5963,1594,6348
11744,1588,7275
6988,1591,3931
2719,1593,6582
1833,1592,3924
1852,1590,4253
5440,1589,4072
6303,1592,6372
7216,1593,6866
7838,1593,4555
200,1589,2286
3112,1592,4766
4114,1589,7260
7747,1592,4258
5243,1593,4889
410,1591,5117
2468,1592,13625
6320,1593,5532
7907,1589,7003
1572,1587,3976
2931,1590,6411
8467,1588,5556
240,1587,3216
6058,1587,5182
2129,1587,3353
1307,1581,3235
12421,1583,4989
6096,1590,5115
2533,1581,3355
1189,1583,4494
701,1585,2642
2531,1582,10099
2690,1578,2858
2222,1579,3532
3348,1581,5389
1855,1579,3984
4049,1577,5604
3379,1579,2848
6543,1580,3647
1197,1579,3871
4254,1581,8292
6933,1581,11815
568,1579,2672
7146,1580,5530
3961,1579,8804
279,1580,3253
11584,1577,16895
12423,1577,10956
3104,1576,3968
62,1581,2913
117,1571,2709
234,1568,2483
1823,1570,6061
232,1574,3174
414,1566,2502
589,1562,2370
250,1565,2231
176,1563,2685
164,1559,4242
658,1560,4524
264,1560,2316
595,1552,3737
133,1548,2730
133,1542,2311
99,1540,2322
131,1544,3634
402,1540,2275
163,1539,2285
80,1536,2107
465,1539,2508
283,1529,2539
123,1527,2641
251,1528,5059
408,1526,3209
729,1525,4011
772,1523,3195
177,1522,2765
186,1520,2270
1291,1517,4192
880,1510,3794
1725,1512,2956
796,1505,4691
83,1504,2421
202,1504,2667
691,1498,7331
350,1499,2276
276,1501,2029
835,1496,2438
438,1492,2789
82,1486,2677
152,1491,2503
258,1486,2805
161,1490,2136
376,1484,2836
605,1480,2293
559,1480,2374
374,1485,3082
483,1476,2246
587,1477,2502
329,1476,2310
483,1475,2924
240,1470,2163
65,1469,2838
547,1464,3427
287,1461,2289
313,1461,2277
339,1457,2499
350,1456,2245
212,1454,2802
351,1457,3487
318,1459,2594
76,1455,2119
288,1454,2366
587,1454,2816
690,1453,2889
223,1453,5147
115,1451,2102
326,1448,3349
165,1450,2186
227,1445,2324
389,1443,2275
1125,1444,6192
1293,1444,2603
136,1445,2969
336,1449,2881
209,1439,2099
1065,1444,6982
818,1438,6210
474,1435,3003
178,1437,2566
495,1434,2238
866,1432,4300
238,1438,2189
1127,1427,5674
647,1432,2190
133,1430,2295
198,1431,2107
101,1426,5543
443,1431,4311
326,1427,2890
1065,1425,3079
178,1432,2272
704,1423,4241
268,1428,3098
119,1421,1941
1631,1427,14751
246,1422,2642
598,1424,3927
83,1416,2196
363,1418,4916
185,1420,2451
163,1414,2002
172,1411,2269
322,1417,2397
68,1412,2176
91,1408,2208
574,1411,4993
279,1407,1991
140,1401,2114
721,1400,2854
180,1407,2124
75,1402,2196
497,1401,5289
1413,1403,3959
74,1397,2133
504,1397,4237
317,1398,2204
543,1398,2092
311,1397,3768
601,1394,3093
452,1396,5074
269,1398,6427
242,1395,4801
560,1394,5267
208,1393,2704
201,1395,3834
185,1395,8331
283,1394,2113
125,1393,1833
406,1391,2202
290,1384,3155
129,1390,3440
424,1389,2572
287,1385,2212
108,1382,2422
784,1386,6555
434,1385,3959
325,1391,3716
743,1381,17872
217,1382,2068
797,1381,3676
425,1381,5107
264,1385,2460
670,1378,5831
455,1385,2897
168,1377,3199
138,1385,2437
534,1382,3405
532,1382,3176
384,1377,4048
264,1378,2689
275,1376,2431
101,1374,2331
101,1374,2214
306,1372,2583
725,1376,3664
152,1369,2216
194,1369,2590
575,1376,2573
65,1371,2348
237,1374,2203
143,1375,1847
220,1371,2464
131,1366,1952
1159,1368,9100
425,1365,2705
2128,1370,3200
612,1363,2557
340,1362,3240
168,1365,1861
594,1357,4092
256,1363,3083
245,1364,2906
627,1362,2855
444,1366,3090
437,1363,4581
105,1361,2607
115,1360,2552
190,1358,3405
904,1357,2670
692,1364,3303
296,1359,1943
254,1352,2399
594,1357,4762
80,1354,2145
266,1357,3462
312,1356,3556
133,1357,1994
59,1356,2103
1490,1355,7405
345,1354,6312
142,1351,2289
463,1347,2606
166,1346,2098
351,1357,2370
560,1352,5465
386,1349,2255
373,1356,3361
122,1345,1930
142,1350,2103
669,1348,5408
353,1347,2780
185,1347,2923
1843,1349,2378
544,1343,2929
382,1346,3709
237,1341,2031
694,1344,3123
142,1346,4201
218,1347,2142
91,1342,2967
267,1340,4672
307,1344,2390
735,1340,2680
660,1340,4615
470,1340,2632
298,1341,3527
584,1342,4083
233,1340,2038
283,1337,2840
231,1337,3180
760,1330,4156
219,1331,3587
390,1338,2320
478,1333,2473
136,1330,1985
114,1330,3203
18612,1333,4826
368,1334,4110
934,1330,5246
674,1334,2025
79,1324,1854
240,1328,2846
257,1327,5727
168,1326,2904
753,1330,2547
474,1325,1995
149,1327,2015
313,1321,2704
1109,1326,4394
535,1328,2490
144,1327,4355
196,1325,2027
216,1321,4549
103,1320,1751
754,1316,2091
189,1324,4003
266,1319,4028
276,1324,1967
369,1318,2796
673,1319,8014
58,1324,1975
182,1324,2519
422,1322,2889
1210,1319,2858
192,1315,2511
709,1316,4651
180,1314,2700
42,1311,1857
346,1314,1916
217,1314,2142
63,1313,3513
292,1312,2398
332,1313,2423
166,1309,4578
335,1308,2986
974,1302,5782
433,1302,2580
84,1307,1952
907,1304,3201
361,1296,2357
227,1306,3993
571,1305,4740
420,1302,3693
82,1292,1913
121,1290,1998
1221,1294,4727
1364,1288,8386
106,1293,2320
1168,1294,2887
1471,1295,5975
463,1295,4541
671,1283,2642
495,1287,5613
162,1291,1906
1681,1288,7979
749,1289,2839
116,1285,1851
204,1280,2921
692,1278,2478
153,1282,3052
337,1278,6643
101,1284,3121
185,1282,1761
881,1277,2951
457,1280,2937
359,1280,5467
175,1281,2545
149,1275,2012
168,1278,2004
250,1278,2370
47,1278,1940
177,1274,2334
852,1272,2928
431,1269,6893
151,1274,1734
2911,1266,12108
371,1274,2483
731,1267,2044
1407,1267,4300
810,1267,3637
79,1267,1754
271,1262,6072
655,1265,5056
1072,1266,5642
204,1259,6198
1823,1258,4933
486,1263,3357
892,1257,3294
948,1257,3325
939,1259,2867
437,1262,4816
214,1262,1901
678,1261,3400
656,1259,2421
1878,1255,10991
612,1258,2418
1170,1255,4037
435,1255,3469
5675,1257,18018
274,1253,2024
142,1255,2248
412,1251,2333
538,1250,2401
655,1251,1642
244,1248,2278
3048,1255,1981
300,1250,5544
2307,1248,8463
3621,1253,5782
2688,1246,3328
1214,1248,2839
771,1246,1954
89,1246,2023
1650,1248,3105
1796,1245,2970
318,1243,4043
265,1247,2400
1166,1243,2028
2277,1243,6808
387,1242,2214
205,1240,4271
47,1246,1816
